observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
59e52ad6-2775-41dc-886e-bbde8fc9657d,0104d7ae-3fd8-4128-8822-1014abf46221,,f18bac6f-db6e-41d4-b55b-00e2818a0a49,2020-06-29T10:36:00Z,2020-06-29T10:38:23Z,event,unclassified,setup,,,,,,,,,,,,,,,,,0.5,,
bb73cc94-1e03-4ea4-afbf-fb1c7600ba9e,0104d7ae-3fd8-4128-8822-1014abf46221,,bb73cc94-1e03-4ea4-afbf-fb1c7600ba9e,2020-06-29T11:00:00Z,2020-06-29T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
16747ac8-220f-4234-a46d-7fddcef5daf2,0104d7ae-3fd8-4128-8822-1014abf46221,,16747ac8-220f-4234-a46d-7fddcef5daf2,2020-06-29T23:00:00Z,2020-06-29T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
d553b11c-a0e2-419a-9133-09bc715f45a5,0104d7ae-3fd8-4128-8822-1014abf46221,,72142ae6-36e1-46fb-9897-500d92c56dac,2020-06-29T23:17:25Z,2020-06-29T23:17:31Z,event,animal,,Vulpes vulpes,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:27:18Z,0.5,,
83a0cb0a-e4d4-4a07-802f-3ab9eb233081,0104d7ae-3fd8-4128-8822-1014abf46221,,83a0cb0a-e4d4-4a07-802f-3ab9eb233081,2020-06-30T11:00:00Z,2020-06-30T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
371542a4-17b4-4522-a1ce-094c56f6502d,0104d7ae-3fd8-4128-8822-1014abf46221,,371542a4-17b4-4522-a1ce-094c56f6502d,2020-06-30T23:00:00Z,2020-06-30T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
7acbf511-b80c-4c3c-8fae-e086833b1460,0104d7ae-3fd8-4128-8822-1014abf46221,,7acbf511-b80c-4c3c-8fae-e086833b1460,2020-07-01T11:00:00Z,2020-07-01T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
d173ad76-eb29-48a4-9e44-7d059856be44,0104d7ae-3fd8-4128-8822-1014abf46221,,d173ad76-eb29-48a4-9e44-7d059856be44,2020-07-01T23:00:00Z,2020-07-01T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
ec3b4155-5e15-49c1-a038-1839434517d8,0104d7ae-3fd8-4128-8822-1014abf46221,,af19c199-d949-462b-90d1-3f375ddd7d17,2020-07-02T03:25:23Z,2020-07-02T03:25:46Z,event,animal,,Felis catus,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:27:42Z,0.5,,
112590b6-ba23-4c44-bfed-edbab8621130,0104d7ae-3fd8-4128-8822-1014abf46221,,112590b6-ba23-4c44-bfed-edbab8621130,2020-07-02T11:00:00Z,2020-07-02T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
9cd6fa44-e7d9-45d4-a9f3-1230df12d42f,0104d7ae-3fd8-4128-8822-1014abf46221,,7903a90f-1e5f-41b1-a8dd-02b88bd125ff,2020-07-02T20:39:01Z,2020-07-02T20:39:07Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
ed31ca73-8630-4b98-88e7-5135032f8ccf,0104d7ae-3fd8-4128-8822-1014abf46221,,7c2ab77d-b116-4334-9c46-19d941c37ea0,2020-07-02T20:53:36Z,2020-07-02T20:54:03Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
6940b7e1-380f-4ca6-a5cc-e306cf02f428,0104d7ae-3fd8-4128-8822-1014abf46221,,980fcfbe-daf5-4ad2-8433-50f6133ca774,2020-07-02T21:25:31Z,2020-07-02T21:25:36Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
d3f8ba27-10ad-492a-bbca-12314d53c294,0104d7ae-3fd8-4128-8822-1014abf46221,,ff194737-fe68-4b73-9710-b809f233bfbd,2020-07-02T22:08:10Z,2020-07-02T22:08:15Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
efeb1198-f36d-4173-8bbc-0a511091d968,0104d7ae-3fd8-4128-8822-1014abf46221,,efeb1198-f36d-4173-8bbc-0a511091d968,2020-07-02T23:00:00Z,2020-07-02T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
2d2b9b12-0538-43fe-b785-47728c90352a,0104d7ae-3fd8-4128-8822-1014abf46221,,e1e5ea1a-868b-4b58-a093-d24b7fdc89e1,2020-07-03T01:25:44Z,2020-07-03T01:25:50Z,event,animal,,Erinaceus europaeus,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:29:00Z,0.5,,
c85459fa-ef2c-49c6-8c5e-0343d5ec8d2d,0104d7ae-3fd8-4128-8822-1014abf46221,,c85459fa-ef2c-49c6-8c5e-0343d5ec8d2d,2020-07-03T11:00:00Z,2020-07-03T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
36fdf262-855b-42d7-b3d3-8af5ad70c019,0104d7ae-3fd8-4128-8822-1014abf46221,,02e9cb32-3849-4663-92ac-fdd5182cdf2b,2020-07-03T22:20:23Z,2020-07-03T22:20:29Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
14c028e0-00b6-41d0-91f3-fce4fa36b676,0104d7ae-3fd8-4128-8822-1014abf46221,,14c028e0-00b6-41d0-91f3-fce4fa36b676,2020-07-03T23:00:00Z,2020-07-03T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
8342768f-a7c2-4be1-9eb3-c2660455467a,0104d7ae-3fd8-4128-8822-1014abf46221,,a7ab0d62-48d0-4cdc-afee-0455d3dd7d2e,2020-07-04T03:47:46Z,2020-07-04T03:47:52Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
53271b43-c01b-430e-b737-bc74c56eac02,0104d7ae-3fd8-4128-8822-1014abf46221,,7588cb4a-8b76-4948-ac9e-9d9d11ff3192,2020-07-04T09:01:29Z,2020-07-04T09:03:05Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
52dadacb-5da0-4630-aadb-22cfcb0e75b0,0104d7ae-3fd8-4128-8822-1014abf46221,,52dadacb-5da0-4630-aadb-22cfcb0e75b0,2020-07-04T11:00:00Z,2020-07-04T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
c45056ce-1e60-4bb4-8e68-31e033ebbd64,0104d7ae-3fd8-4128-8822-1014abf46221,,f397829a-7631-48e1-ad4a-a043091d30b9,2020-07-04T18:57:00Z,2020-07-04T18:58:51Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
13380126-e3e5-4088-ab14-b4dce486d36e,0104d7ae-3fd8-4128-8822-1014abf46221,,85c7717f-5747-42bf-aecd-8a253b588883,2020-07-04T21:39:11Z,2020-07-04T21:39:17Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
1e7e7ffe-e9a7-4826-b4da-9e4ee58abf44,0104d7ae-3fd8-4128-8822-1014abf46221,,1e7e7ffe-e9a7-4826-b4da-9e4ee58abf44,2020-07-04T23:00:00Z,2020-07-04T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
f4a42362-ae28-4295-98a2-f91bb3c3b14c,0104d7ae-3fd8-4128-8822-1014abf46221,,f85e01dd-7d68-4de2-ac47-5a2d4a06d134,2020-07-04T23:00:27Z,2020-07-04T23:00:33Z,event,animal,,Vulpes vulpes,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:33:23Z,0.5,,
a45317ee-96ce-4ef6-a97d-78279e49e31e,0104d7ae-3fd8-4128-8822-1014abf46221,,424ee57a-8150-46dc-830e-669a12de9214,2020-07-05T01:57:56Z,2020-07-05T01:58:01Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
040df488-eacc-47c9-b525-08a34bbab0b3,0104d7ae-3fd8-4128-8822-1014abf46221,,040df488-eacc-47c9-b525-08a34bbab0b3,2020-07-05T11:00:00Z,2020-07-05T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
c2c8fc83-3b29-425c-87e1-76e3077bc677,0104d7ae-3fd8-4128-8822-1014abf46221,,8a69ea9d-134e-4f4c-b6f5-b391b46d0068,2020-07-05T16:47:21Z,2020-07-05T16:47:30Z,event,animal,,Felis catus,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:33:55Z,0.5,,
abdbb1d4-9f75-4613-b0a5-561ed2d3f95a,0104d7ae-3fd8-4128-8822-1014abf46221,,a37eeee6-8534-42ca-9563-936718b51d40,2020-07-05T18:57:45Z,2020-07-05T18:57:58Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
51bd33c5-5e0f-4b59-8fc1-3bd5e7738d28,0104d7ae-3fd8-4128-8822-1014abf46221,,0b48f866-ad39-41ff-a14c-38b5310e7b70,2020-07-05T20:24:50Z,2020-07-05T20:25:34Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
234f4657-231a-45c7-9beb-42513af142d8,0104d7ae-3fd8-4128-8822-1014abf46221,,6bd54abc-c731-4a3c-9cee-c8d077de1325,2020-07-05T20:51:04Z,2020-07-05T20:51:10Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
57c32594-40b2-446b-b41c-0cafc6fca673,0104d7ae-3fd8-4128-8822-1014abf46221,,57c32594-40b2-446b-b41c-0cafc6fca673,2020-07-05T23:00:00Z,2020-07-05T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
249e1a9d-c5ea-46bd-a556-17ba2cba1b98,0104d7ae-3fd8-4128-8822-1014abf46221,,249e1a9d-c5ea-46bd-a556-17ba2cba1b98,2020-07-06T11:00:00Z,2020-07-06T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
3cbcefa0-3644-4176-bed2-2ffdb639a80a,0104d7ae-3fd8-4128-8822-1014abf46221,,7056eecc-7f42-499a-b735-67ac603d4ea7,2020-07-06T19:00:18Z,2020-07-06T19:00:24Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
97ee6df2-f8f1-4aef-9e59-9c2af850d7ba,0104d7ae-3fd8-4128-8822-1014abf46221,,97ee6df2-f8f1-4aef-9e59-9c2af850d7ba,2020-07-06T23:00:00Z,2020-07-06T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
d092d7c9-c2bf-4cf2-bc31-dd54c7993cea,0104d7ae-3fd8-4128-8822-1014abf46221,,a81cd69c-a335-430c-8bbb-6cbbe15a1941,2020-07-07T03:04:48Z,2020-07-07T03:04:54Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
ea871383-33e9-40e3-aa2a-187b0b1a001f,0104d7ae-3fd8-4128-8822-1014abf46221,,ea871383-33e9-40e3-aa2a-187b0b1a001f,2020-07-07T11:00:00Z,2020-07-07T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
379efead-1b02-48f1-9d30-85d8de45abd2,0104d7ae-3fd8-4128-8822-1014abf46221,,7590bae5-1182-4e48-beee-49b1a929b397,2020-07-07T18:03:52Z,2020-07-07T18:04:24Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
adb8228e-5c47-4f67-97d5-e3a7f7bc950a,0104d7ae-3fd8-4128-8822-1014abf46221,,b92a44ad-675d-46a8-91cb-e9da12fba75c,2020-07-07T19:24:20Z,2020-07-07T19:24:26Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
b25167ee-4460-48b0-b74f-8a64d3d4e21f,0104d7ae-3fd8-4128-8822-1014abf46221,,b849e426-9c73-4840-9e09-aaa583d9eff0,2020-07-07T19:27:44Z,2020-07-07T19:27:58Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
442ac87c-b953-4ecd-8c8e-f4af9d0337f2,0104d7ae-3fd8-4128-8822-1014abf46221,,442ac87c-b953-4ecd-8c8e-f4af9d0337f2,2020-07-07T23:00:00Z,2020-07-07T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
3f50e01e-3a63-4e83-b1e1-25eab361db18,0104d7ae-3fd8-4128-8822-1014abf46221,,6e2459d5-1772-476e-9213-d11e8051d985,2020-07-07T23:32:03Z,2020-07-07T23:32:11Z,event,animal,,Vulpes vulpes,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:36:00Z,0.5,,
91f0ef83-d088-4602-809c-fb2786a9cefa,0104d7ae-3fd8-4128-8822-1014abf46221,,68ce71f5-5c47-4476-8ab9-e03a6ab7fd97,2020-07-08T01:59:14Z,2020-07-08T01:59:19Z,event,unknown,,,,,,,,,,,,,,,,,,0.5,,
77c16570-0173-4964-a07d-16efe25777ab,0104d7ae-3fd8-4128-8822-1014abf46221,,2004ede5-aac1-4e7d-8920-35ff58bf465a,2020-07-08T08:21:53Z,2020-07-08T08:21:59Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
e88e2749-1958-4336-b514-aa6ff84ea009,0104d7ae-3fd8-4128-8822-1014abf46221,,e88e2749-1958-4336-b514-aa6ff84ea009,2020-07-08T11:00:00Z,2020-07-08T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
34eab164-3ea1-4623-b45b-92a4ec279c0b,0104d7ae-3fd8-4128-8822-1014abf46221,,34eab164-3ea1-4623-b45b-92a4ec279c0b,2020-07-08T23:00:00Z,2020-07-08T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
81d07c1f-6305-4c73-890b-7aad8ff96a2a,0104d7ae-3fd8-4128-8822-1014abf46221,,effdf3f9-762d-449e-b435-22a4227fd02d,2020-07-09T01:06:53Z,2020-07-09T01:06:59Z,event,animal,,Erinaceus europaeus,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:36:57Z,0.5,,
25ef2825-bacc-44f8-8108-943cd68be1af,0104d7ae-3fd8-4128-8822-1014abf46221,,25ef2825-bacc-44f8-8108-943cd68be1af,2020-07-09T11:00:00Z,2020-07-09T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
f138cc98-9c2c-47c2-b821-386b532ffe69,0104d7ae-3fd8-4128-8822-1014abf46221,,f138cc98-9c2c-47c2-b821-386b532ffe69,2020-07-09T23:00:00Z,2020-07-09T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
ed3da719-d189-4051-9755-7910e775df28,0104d7ae-3fd8-4128-8822-1014abf46221,,ed3da719-d189-4051-9755-7910e775df28,2020-07-10T11:00:00Z,2020-07-10T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
5037bc9f-0fb8-4346-8a1d-1acb1d5c273b,0104d7ae-3fd8-4128-8822-1014abf46221,,9a44b7ee-3dbb-4e64-b26a-671e4599696c,2020-07-10T21:03:18Z,2020-07-10T21:03:23Z,event,unknown,,,,,,,,,,,,,,,,,,0.5,,
19d596e2-35af-4e30-bfe6-3d0a86a970e2,0104d7ae-3fd8-4128-8822-1014abf46221,,19d596e2-35af-4e30-bfe6-3d0a86a970e2,2020-07-10T23:00:00Z,2020-07-10T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
849ce991-9e65-425b-89bf-6b5ddcfa2f43,0104d7ae-3fd8-4128-8822-1014abf46221,,94a12303-dd6c-43de-b864-b4280fd36912,2020-07-11T10:10:55Z,2020-07-11T10:11:25Z,event,animal,,Syrmaticus reevesii,1.0,adult,male,,,,,,,,,,,Niko Boone,2020-08-04T14:38:22Z,0.5,,
8831d0ad-fe6d-467d-b3a8-f07c519ae688,0104d7ae-3fd8-4128-8822-1014abf46221,,8831d0ad-fe6d-467d-b3a8-f07c519ae688,2020-07-11T11:00:00Z,2020-07-11T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
3ec5e876-b4a3-4bcd-8697-5b299bd502d8,0104d7ae-3fd8-4128-8822-1014abf46221,,cb70d578-9d87-443e-9c8d-14e3bc0e61d4,2020-07-11T13:00:49Z,2020-07-11T13:00:56Z,event,animal,,Syrmaticus reevesii,1.0,adult,male,,,,,,,,,,,Niko Boone,2020-08-04T14:39:04Z,0.5,,
359ebd3c-5f6a-4093-a464-b0f7efbc00d6,0104d7ae-3fd8-4128-8822-1014abf46221,,ec009f8b-8644-466b-be78-7915dca94b51,2020-07-11T20:07:04Z,2020-07-11T20:07:18Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
8942c696-75d7-43bd-b325-2466a9141842,0104d7ae-3fd8-4128-8822-1014abf46221,,8942c696-75d7-43bd-b325-2466a9141842,2020-07-11T23:00:00Z,2020-07-11T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
5d92ba63-02c6-4e99-bbd4-e3f07ba3a01a,0104d7ae-3fd8-4128-8822-1014abf46221,,c9b0ca7b-515e-4578-8ac6-6d4a9f9715f8,2020-07-11T23:57:16Z,2020-07-11T23:57:22Z,event,animal,,Erinaceus europaeus,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:39:41Z,0.5,,
203018d4-8c69-422f-b863-42cb8db01926,0104d7ae-3fd8-4128-8822-1014abf46221,,d5d87a6c-7184-4c9e-934e-e20496d9fc75,2020-07-12T06:49:04Z,2020-07-12T06:49:12Z,event,blank,,,,,,,,,,,,,,,,,,0.5,,
bb107a11-c274-426d-b518-ea1ee507db1b,0104d7ae-3fd8-4128-8822-1014abf46221,,bb107a11-c274-426d-b518-ea1ee507db1b,2020-07-12T11:00:00Z,2020-07-12T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
eafb36f0-6503-4bea-8967-4e26cb7c342c,0104d7ae-3fd8-4128-8822-1014abf46221,,ba4fd55c-48c8-4421-901b-8a55b5c04c14,2020-07-12T19:07:44Z,2020-07-12T19:07:50Z,event,animal,,Syrmaticus reevesii,1.0,adult,male,,,,,,,,,,,Niko Boone,2020-08-04T14:40:16Z,0.5,,
3721d309-1b98-4b3d-a9bc-ffe246b9b849,0104d7ae-3fd8-4128-8822-1014abf46221,,676888ec-5fe4-45da-a1fe-487ae7d1c6b1,2020-07-12T21:23:32Z,2020-07-12T21:23:38Z,event,animal,,Erinaceus europaeus,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:40:44Z,0.5,,
8d6f49ce-701d-4802-b81c-2e0b4a2af731,0104d7ae-3fd8-4128-8822-1014abf46221,,8d6f49ce-701d-4802-b81c-2e0b4a2af731,2020-07-12T23:00:00Z,2020-07-12T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
2face6fc-5777-4b2f-a644-83b73d2a378e,0104d7ae-3fd8-4128-8822-1014abf46221,,cb4993fb-869b-4932-80fa-9f4c625d6812,2020-07-13T02:03:30Z,2020-07-13T02:03:36Z,event,animal,,Martes foina,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:41:05Z,0.5,,
0285d18e-9171-41c8-9fcc-e3aa22876942,0104d7ae-3fd8-4128-8822-1014abf46221,,69347158-05e1-409f-aa84-fad2bc157f03,2020-07-13T04:39:23Z,2020-07-13T04:39:37Z,event,animal,,Syrmaticus reevesii,1.0,adult,male,,,,,,,,,,,Niko Boone,2020-08-04T14:43:40Z,0.5,,
656eb1e6-0127-47b0-84c7-8c50bb687e0c,0104d7ae-3fd8-4128-8822-1014abf46221,,656eb1e6-0127-47b0-84c7-8c50bb687e0c,2020-07-13T11:00:00Z,2020-07-13T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
2471ce28-a461-4e25-ae39-4ba48877137b,0104d7ae-3fd8-4128-8822-1014abf46221,,2471ce28-a461-4e25-ae39-4ba48877137b,2020-07-13T23:00:00Z,2020-07-13T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
9038ce22-7bcf-488c-8c34-58c1be2c4610,0104d7ae-3fd8-4128-8822-1014abf46221,,9cc4c9c7-7324-4c4a-b79e-5d7462d8f2f1,2020-07-14T00:51:20Z,2020-07-14T00:51:27Z,event,animal,,Vulpes vulpes,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:44:05Z,0.5,,
35efdd20-2f1d-4b67-9ad5-496e1d154a12,0104d7ae-3fd8-4128-8822-1014abf46221,,f67960fd-6c9a-483e-b9d9-b38f6128bf1b,2020-07-14T03:11:47Z,2020-07-14T03:11:52Z,event,animal,,Martes foina,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:44:23Z,0.5,,
e5b336ae-0a9b-4f7a-bc5d-8375a3963ed9,0104d7ae-3fd8-4128-8822-1014abf46221,,e5b336ae-0a9b-4f7a-bc5d-8375a3963ed9,2020-07-14T11:00:00Z,2020-07-14T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
6c744a89-34b5-4a53-8829-1f49e901b125,0104d7ae-3fd8-4128-8822-1014abf46221,,0c9473c3-1425-4636-91dc-91cd317a45c0,2020-07-14T22:50:19Z,2020-07-14T22:50:24Z,event,animal,,Meles meles,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:45:16Z,0.5,,
d9c5409a-6302-4930-b2b2-366b21a46a08,0104d7ae-3fd8-4128-8822-1014abf46221,,d9c5409a-6302-4930-b2b2-366b21a46a08,2020-07-14T23:00:00Z,2020-07-14T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
908ab95e-5547-48ad-af8e-011941ae264e,0104d7ae-3fd8-4128-8822-1014abf46221,,908ab95e-5547-48ad-af8e-011941ae264e,2020-07-15T11:00:00Z,2020-07-15T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
4df84c82-117e-4378-8880-56b84d0b3205,0104d7ae-3fd8-4128-8822-1014abf46221,,4df84c82-117e-4378-8880-56b84d0b3205,2020-07-15T23:00:00Z,2020-07-15T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
c4f5a463-7a2c-4ca4-be3e-4e13ba608ff6,0104d7ae-3fd8-4128-8822-1014abf46221,,c4f5a463-7a2c-4ca4-be3e-4e13ba608ff6,2020-07-16T11:00:00Z,2020-07-16T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
0beae3da-d7d0-4e09-bb94-c699b0a7cd99,0104d7ae-3fd8-4128-8822-1014abf46221,,0beae3da-d7d0-4e09-bb94-c699b0a7cd99,2020-07-16T23:00:00Z,2020-07-16T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
ee842feb-9fbc-45d8-8557-b28096e07acf,0104d7ae-3fd8-4128-8822-1014abf46221,,25bf199b-5cce-4ba6-ba58-0317469d46a1,2020-07-17T02:55:27Z,2020-07-17T02:55:33Z,event,animal,,Martes foina,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:47:01Z,0.5,,
1ed4c0ad-d0ea-43a9-999b-70dc53ed8db6,0104d7ae-3fd8-4128-8822-1014abf46221,,1ed4c0ad-d0ea-43a9-999b-70dc53ed8db6,2020-07-17T11:00:00Z,2020-07-17T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
9c004d02-1dfa-4543-bcc2-7fe82565576c,0104d7ae-3fd8-4128-8822-1014abf46221,,9c004d02-1dfa-4543-bcc2-7fe82565576c,2020-07-17T23:00:00Z,2020-07-17T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
5ed4a24e-dd15-40b7-a8a5-1ac476850c57,0104d7ae-3fd8-4128-8822-1014abf46221,,5ed4a24e-dd15-40b7-a8a5-1ac476850c57,2020-07-18T11:00:00Z,2020-07-18T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
1b36cffb-af15-42ef-9129-296f37797e6f,0104d7ae-3fd8-4128-8822-1014abf46221,,1b36cffb-af15-42ef-9129-296f37797e6f,2020-07-18T23:00:00Z,2020-07-18T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
2a0e2fb0-9d21-4697-a654-996113eacfeb,0104d7ae-3fd8-4128-8822-1014abf46221,,2a0e2fb0-9d21-4697-a654-996113eacfeb,2020-07-19T11:00:00Z,2020-07-19T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
e0bd247c-7016-4ab9-b7fb-9a1d48f910bf,0104d7ae-3fd8-4128-8822-1014abf46221,,e0bd247c-7016-4ab9-b7fb-9a1d48f910bf,2020-07-19T23:00:00Z,2020-07-19T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
02332b4f-1021-48ac-8ba2-4838ca7e5ae3,0104d7ae-3fd8-4128-8822-1014abf46221,,c57475b6-cc82-4f62-b12a-b4d1953b5d71,2020-07-19T23:48:15Z,2020-07-19T23:48:21Z,event,animal,,Martes foina,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:47:21Z,0.5,,
0e82095c-1bf6-4235-b27d-5e85ed282374,0104d7ae-3fd8-4128-8822-1014abf46221,,0e82095c-1bf6-4235-b27d-5e85ed282374,2020-07-20T11:00:00Z,2020-07-20T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
5c8fcc90-d729-41b4-9700-63eac24a832d,0104d7ae-3fd8-4128-8822-1014abf46221,,5c8fcc90-d729-41b4-9700-63eac24a832d,2020-07-20T23:00:00Z,2020-07-20T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
fefc6d61-5eb7-47bb-9d01-9f0ddd25a682,0104d7ae-3fd8-4128-8822-1014abf46221,,7a72a3ed-5400-4548-9c87-1bd9520df33a,2020-07-21T01:19:50Z,2020-07-21T01:19:55Z,event,animal,,Martes foina,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:47:37Z,0.5,,
718b2535-1597-41b9-9924-e47da8b17637,0104d7ae-3fd8-4128-8822-1014abf46221,,718b2535-1597-41b9-9924-e47da8b17637,2020-07-21T11:00:00Z,2020-07-21T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
d7c2f34a-3ba4-4e5c-b1f2-ffcf91bce5f2,0104d7ae-3fd8-4128-8822-1014abf46221,,d7c2f34a-3ba4-4e5c-b1f2-ffcf91bce5f2,2020-07-21T23:00:00Z,2020-07-21T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
27e824dc-9a01-4d04-870b-8d7639bee8b9,0104d7ae-3fd8-4128-8822-1014abf46221,,27e824dc-9a01-4d04-870b-8d7639bee8b9,2020-07-22T11:00:00Z,2020-07-22T11:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
df4d6fd5-8332-41a5-819e-d73c1145ae69,0104d7ae-3fd8-4128-8822-1014abf46221,,85d25f00-d616-4d42-953a-589923e8d642,2020-07-22T20:15:28Z,2020-07-22T20:15:33Z,event,animal,,Erinaceus europaeus,1.0,,,,,,,,,,,,,Niko Boone,2020-08-04T14:47:55Z,0.5,,
80f8cd2e-53bc-4092-b30b-4a04a6023bfa,0104d7ae-3fd8-4128-8822-1014abf46221,,80f8cd2e-53bc-4092-b30b-4a04a6023bfa,2020-07-22T23:00:00Z,2020-07-22T23:00:00Z,event,unclassified,,,,,,,,,,,,,,,,,,0.5,,
1525aa20-4300-4074-8181-bec5d0a54166,0104d7ae-3fd8-4128-8822-1014abf46221,,384d4710-ab09-460a-89ae-1bf6603dda7e,2020-07-23T00:10:28Z,2020-07-23T00:10:34Z,event,unknown,,,,,,,,,,,,,,,,,,0.5,,
