mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments
64a0472f-3bf4-4f42-9d8a-8cbf2e5ab8a2,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-04T09:03:05Z,https://multimedia.agouti.eu/assets/64a0472f-3bf4-4f42-9d8a-8cbf2e5ab8a2/file,True,20200804121122-IMG_0250.JPG,image/jpeg,,False,sequenceID:7588cb4a-8b76-4948-ac9e-9d9d11ff3192
90bc00c2-7930-42b8-9b1a-e58c14d48fa7,0104d7ae-3fd8-4128-8822-1014abf46221,timeLapse,2020-07-04T11:00:00Z,https://multimedia.agouti.eu/assets/90bc00c2-7930-42b8-9b1a-e58c14d48fa7/file,True,20200804121123-IMG_0251.JPG,image/jpeg,,False,sequenceID:52dadacb-5da0-4630-aadb-22cfcb0e75b0
3003694d-035b-4fad-bfaa-14a12d10b59e,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-04T18:57:00Z,https://multimedia.agouti.eu/assets/3003694d-035b-4fad-bfaa-14a12d10b59e/file,True,20200804121124-IMG_0252.JPG,image/jpeg,,False,sequenceID:f397829a-7631-48e1-ad4a-a043091d30b9
967fdc97-78a0-44a6-95aa-b1a6ccfd7145,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-04T18:58:51Z,https://multimedia.agouti.eu/assets/967fdc97-78a0-44a6-95aa-b1a6ccfd7145/file,True,20200804121141-IMG_0291.JPG,image/jpeg,,False,sequenceID:f397829a-7631-48e1-ad4a-a043091d30b9
cbc98c4a-af4a-4fb2-bc5b-e7ceadc5ae78,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-04T21:39:11Z,https://multimedia.agouti.eu/assets/cbc98c4a-af4a-4fb2-bc5b-e7ceadc5ae78/file,True,20200804121141-IMG_0292.JPG,image/jpeg,,False,sequenceID:85c7717f-5747-42bf-aecd-8a253b588883
75c2ef6a-f5c5-4e45-8531-b46ad523491d,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-04T21:39:17Z,https://multimedia.agouti.eu/assets/75c2ef6a-f5c5-4e45-8531-b46ad523491d/file,True,20200804121145-IMG_0301.JPG,image/jpeg,,False,sequenceID:85c7717f-5747-42bf-aecd-8a253b588883
84d1687a-b762-47ee-8a5d-238a91e91b5d,0104d7ae-3fd8-4128-8822-1014abf46221,timeLapse,2020-07-04T23:00:00Z,https://multimedia.agouti.eu/assets/84d1687a-b762-47ee-8a5d-238a91e91b5d/file,True,20200804121145-IMG_0302.JPG,image/jpeg,,False,sequenceID:1e7e7ffe-e9a7-4826-b4da-9e4ee58abf44
792aadce-df70-4768-8462-62834704eb97,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-04T23:00:27Z,https://multimedia.agouti.eu/assets/792aadce-df70-4768-8462-62834704eb97/file,True,20200804121145-IMG_0303.JPG,image/jpeg,,False,sequenceID:f85e01dd-7d68-4de2-ac47-5a2d4a06d134
f958ac58-59c0-4998-bf23-8e4a63c56802,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-04T23:00:33Z,https://multimedia.agouti.eu/assets/f958ac58-59c0-4998-bf23-8e4a63c56802/file,True,20200804121150-IMG_0312.JPG,image/jpeg,,False,sequenceID:f85e01dd-7d68-4de2-ac47-5a2d4a06d134
5931271a-3100-48a8-91d4-92330bfc385f,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-05T01:57:56Z,https://multimedia.agouti.eu/assets/5931271a-3100-48a8-91d4-92330bfc385f/file,True,20200804121150-IMG_0313.JPG,image/jpeg,,False,sequenceID:424ee57a-8150-46dc-830e-669a12de9214
dabe3d91-e057-4714-b8fb-c9c40183bdf0,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-05T01:58:01Z,https://multimedia.agouti.eu/assets/dabe3d91-e057-4714-b8fb-c9c40183bdf0/file,True,20200804121153-IMG_0321.JPG,image/jpeg,,False,sequenceID:424ee57a-8150-46dc-830e-669a12de9214
3d6bd959-42e6-4c31-9d7f-7acee2ca4712,0104d7ae-3fd8-4128-8822-1014abf46221,timeLapse,2020-07-05T11:00:00Z,https://multimedia.agouti.eu/assets/3d6bd959-42e6-4c31-9d7f-7acee2ca4712/file,True,20200804121157-IMG_0323.JPG,image/jpeg,,False,sequenceID:040df488-eacc-47c9-b525-08a34bbab0b3
62b32a74-07bc-413f-a03a-74c200e8d2b9,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-05T16:47:21Z,https://multimedia.agouti.eu/assets/62b32a74-07bc-413f-a03a-74c200e8d2b9/file,True,20200804121157-IMG_0324.JPG,image/jpeg,,False,sequenceID:8a69ea9d-134e-4f4c-b6f5-b391b46d0068
91a72640-e372-4ec8-b703-64c187e5aed0,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-05T16:47:30Z,https://multimedia.agouti.eu/assets/91a72640-e372-4ec8-b703-64c187e5aed0/file,True,20200804121204-IMG_0333.JPG,image/jpeg,,False,sequenceID:8a69ea9d-134e-4f4c-b6f5-b391b46d0068
